transaction_id,user_id,merchant_id,amount,timestamp,location,payment_method,device_id,is_fraud
TXN_003988,USER_0482,MERCH_046,345.03,2025-03-01 21:20:20,New York,wallet,DEV_0133,0
TXN_007031,USER_0066,MERCH_040,385.82,2025-01-17 21:43:00,San Diego,UPI,DEV_0356,0
TXN_002160,USER_0448,MERCH_071,214.89,2025-01-01 21:34:26,Phoenix,credit_card,DEV_0223,0
TXN_000685,USER_0195,MERCH_016,278.17,2025-02-16 01:25:24,Chicago,debit_card,DEV_0356,0
TXN_007602,USER_0329,MERCH_011,257.87,2025-02-09 00:18:16,Phoenix,UPI,DEV_0308,0
TXN_007784,USER_0296,MERCH_085,327.84,2025-01-21 10:43:17,Los Angeles,net_banking,DEV_0223,0
TXN_003243,USER_0332,MERCH_077,412.64,2025-03-30 14:27:21,San Antonio,wallet,DEV_0271,0
TXN_005844,USER_0154,MERCH_092,441.2,2025-01-07 17:15:31,San Diego,credit_card,DEV_0006,0
TXN_009219,USER_0275,MERCH_090,344.73,2025-02-05 09:57:44,Austin,wallet,DEV_0056,0
TXN_002461,USER_0138,MERCH_074,419.94,2025-02-14 16:26:03,Austin,net_banking,DEV_0255,0
TXN_004083,USER_0350,MERCH_005,120.76,2025-02-09 07:17:57,Austin,wallet,DEV_0284,0
TXN_002837,USER_0048,MERCH_063,439.01,2025-02-02 11:34:21,Chicago,credit_card,DEV_0072,0
TXN_003697,USER_0294,MERCH_069,427.32,2025-01-22 19:00:19,Chicago,credit_card,DEV_0329,0
TXN_007128,USER_0126,MERCH_039,315.6,2025-03-27 23:54:59,Philadelphia,debit_card,DEV_0143,0
TXN_006267,USER_0219,MERCH_017,106.76,2025-02-24 17:22:33,Philadelphia,net_banking,DEV_0338,0
TXN_004941,USER_0413,MERCH_059,213.89,2025-01-10 09:28:21,Phoenix,debit_card,DEV_0321,0
TXN_005946,USER_0347,MERCH_036,54.01,2025-02-28 01:38:01,Dallas,debit_card,DEV_0258,0
TXN_004583,USER_0469,MERCH_070,499.63,2025-03-14 14:56:32,Los Angeles,wallet,DEV_0309,0
TXN_005784,USER_0388,MERCH_082,355.07,2025-02-16 15:16:12,Houston,UPI,DEV_0218,0
TXN_004040,USER_0471,MERCH_067,496.89,2025-02-27 09:52:46,Houston,debit_card,DEV_0030,0
TXN_002230,USER_0420,MERCH_087,367.88,2025-02-11 05:22:19,Austin,net_banking,DEV_0274,0
TXN_007569,USER_0208,MERCH_084,217.12,2025-02-12 15:16:11,Dallas,debit_card,DEV_0391,0
TXN_000935,USER_0114,MERCH_028,429.3,2025-01-03 02:34:04,Phoenix,wallet,DEV_0262,0
TXN_002320,USER_0038,MERCH_026,244.37,2025-02-12 21:41:49,Los Angeles,net_banking,DEV_0102,0
TXN_004878,USER_0243,MERCH_024,276.47,2025-01-11 10:51:03,San Antonio,net_banking,DEV_0103,0
TXN_000521,USER_0118,MERCH_050,53.77,2025-03-20 06:00:55,Los Angeles,credit_card,DEV_0161,0
TXN_000522,USER_0189,MERCH_039,77.19,2025-03-17 02:17:36,Chicago,debit_card,DEV_0036,0
TXN_005345,USER_0051,MERCH_046,93.85,2025-03-08 02:43:08,Austin,net_banking,DEV_0130,0
TXN_009876,USER_0134,MERCH_025,3959.9,2025-01-06 02:12:15,Los Angeles,debit_card,DEV_0149,1
TXN_003359,USER_0406,MERCH_014,83.96,2025-01-11 22:40:44,Dallas,net_banking,DEV_0016,0
TXN_001311,USER_0134,MERCH_065,42.52,2025-02-10 20:41:57,Austin,wallet,DEV_0378,0
TXN_003983,USER_0229,MERCH_071,415.76,2025-03-02 11:27:24,Austin,credit_card,DEV_0042,0
TXN_006494,USER_0038,MERCH_079,392.76,2025-01-25 23:19:50,Dallas,UPI,DEV_0379,0
TXN_009560,USER_0483,MERCH_076,276.17,2025-01-19 04:03:26,Phoenix,UPI,DEV_0177,0
TXN_001716,USER_0436,MERCH_099,430.33,2025-01-29 03:53:59,Phoenix,net_banking,DEV_0151,0
TXN_000780,USER_0069,MERCH_087,369.16,2025-03-27 05:37:20,San Diego,net_banking,DEV_0229,0
TXN_008798,USER_0428,MERCH_093,432.1,2025-02-13 20:28:03,Los Angeles,wallet,DEV_0070,0
TXN_008231,USER_0143,MERCH_026,118.43,2025-01-10 19:45:52,Austin,UPI,DEV_0259,0
TXN_005607,USER_0361,MERCH_070,280.56,2025-01-18 04:49:55,San Antonio,credit_card,DEV_0114,0
TXN_005978,USER_0240,MERCH_087,339.34,2025-03-25 17:47:25,Houston,debit_card,DEV_0042,0
TXN_000651,USER_0413,MERCH_040,359.24,2025-03-10 20:56:51,Phoenix,net_banking,DEV_0193,0
TXN_003747,USER_0146,MERCH_052,145.14,2025-02-19 10:11:35,Houston,wallet,DEV_0259,0
TXN_002196,USER_0343,MERCH_008,41.83,2025-03-22 02:30:00,Dallas,debit_card,DEV_0374,0
TXN_008418,USER_0430,MERCH_077,317.68,2025-02-01 07:02:04,San Antonio,net_banking,DEV_0314,0
TXN_000369,USER_0379,MERCH_093,426.66,2025-01-04 14:54:40,Chicago,net_banking,DEV_0091,0
TXN_009884,USER_0059,MERCH_006,2357.33,2025-01-09 20:25:11,Austin,debit_card,DEV_0094,1
TXN_008005,USER_0146,MERCH_078,393.76,2025-02-25 00:11:44,Los Angeles,credit_card,DEV_0025,0
TXN_004214,USER_0383,MERCH_038,407.15,2025-03-05 20:40:04,Chicago,UPI,DEV_0084,0
TXN_000377,USER_0045,MERCH_052,337.94,2025-01-18 22:34:17,Chicago,net_banking,DEV_0166,0
TXN_009446,USER_0444,MERCH_050,375.22,2025-01-13 04:51:43,Chicago,net_banking,DEV_0358,0
TXN_002216,USER_0157,MERCH_021,238.75,2025-01-19 01:47:09,New York,net_banking,DEV_0316,0
TXN_008682,USER_0093,MERCH_084,499.88,2025-03-28 01:52:04,San Antonio,debit_card,DEV_0126,0
TXN_001613,USER_0468,MERCH_097,363.9,2025-02-19 11:28:24,San Diego,UPI,DEV_0357,0
TXN_006979,USER_0222,MERCH_018,402.14,2025-02-11 00:41:49,New York,net_banking,DEV_0226,0
TXN_007549,USER_0419,MERCH_061,338.36,2025-01-01 05:39:49,San Diego,UPI,DEV_0338,0
TXN_001827,USER_0265,MERCH_094,308.28,2025-02-20 19:20:50,Philadelphia,net_banking,DEV_0068,0
TXN_003632,USER_0305,MERCH_051,103.25,2025-02-26 12:58:28,Philadelphia,net_banking,DEV_0002,0
TXN_000962,USER_0199,MERCH_085,142.94,2025-03-24 17:29:49,Philadelphia,credit_card,DEV_0010,0
TXN_002993,USER_0032,MERCH_087,347.25,2025-01-04 15:28:36,Phoenix,credit_card,DEV_0150,0
TXN_006606,USER_0135,MERCH_044,463.96,2025-01-30 17:43:02,Austin,UPI,DEV_0365,0
TXN_009672,USER_0368,MERCH_076,244.15,2025-01-30 05:26:07,Philadelphia,debit_card,DEV_0268,0
TXN_002376,USER_0044,MERCH_084,325.36,2025-02-07 20:02:04,San Diego,credit_card,DEV_0141,0
TXN_008880,USER_0415,MERCH_041,44.52,2025-02-28 20:29:57,Dallas,debit_card,DEV_0309,0
TXN_000359,USER_0179,MERCH_072,467.51,2025-03-19 05:25:43,Phoenix,UPI,DEV_0063,0
TXN_003839,USER_0171,MERCH_070,167.66,2025-03-26 20:08:12,San Antonio,credit_card,DEV_0188,0
TXN_008184,USER_0135,MERCH_044,46.38,2025-02-07 07:33:54,Dallas,debit_card,DEV_0266,0
TXN_001246,USER_0370,MERCH_006,50.3,2025-02-17 22:26:03,Los Angeles,net_banking,DEV_0146,0
TXN_007504,USER_0067,MERCH_046,488.84,2025-01-29 12:17:12,New York,debit_card,DEV_0169,0
TXN_008349,USER_0358,MERCH_053,300.9,2025-01-25 08:53:26,Houston,net_banking,DEV_0208,0
TXN_006511,USER_0455,MERCH_034,339.93,2025-01-03 13:23:34,New York,debit_card,DEV_0273,0
TXN_005087,USER_0035,MERCH_028,439.08,2025-02-21 15:29:46,San Antonio,net_banking,DEV_0017,0
TXN_003694,USER_0194,MERCH_010,174.26,2025-01-26 04:00:02,Austin,wallet,DEV_0014,0
TXN_001573,USER_0344,MERCH_098,15.49,2025-01-27 12:43:26,Chicago,net_banking,DEV_0184,0
TXN_006281,USER_0368,MERCH_007,153.91,2025-01-08 17:08:59,San Diego,credit_card,DEV_0190,0
TXN_005439,USER_0252,MERCH_013,51.16,2025-01-30 13:07:17,Philadelphia,net_banking,DEV_0024,0
TXN_002567,USER_0412,MERCH_066,428.28,2025-03-18 03:07:58,San Antonio,net_banking,DEV_0363,0
TXN_003423,USER_0216,MERCH_068,39.63,2025-03-25 16:42:30,Phoenix,wallet,DEV_0223,0
TXN_002037,USER_0048,MERCH_076,14.92,2025-02-10 02:30:44,Dallas,wallet,DEV_0024,0
TXN_009243,USER_0074,MERCH_041,53.14,2025-03-09 23:06:14,Houston,wallet,DEV_0015,0
TXN_000772,USER_0095,MERCH_029,312.27,2025-01-25 12:55:51,Houston,credit_card,DEV_0093,0
TXN_005380,USER_0236,MERCH_024,411.6,2025-02-08 10:45:05,Phoenix,credit_card,DEV_0133,0
TXN_009568,USER_0305,MERCH_043,431.72,2025-01-18 19:07:27,Philadelphia,net_banking,DEV_0355,0
TXN_003562,USER_0262,MERCH_024,200.65,2025-02-18 08:02:15,Los Angeles,wallet,DEV_0082,0
TXN_000562,USER_0499,MERCH_096,51.6,2025-01-10 06:42:38,Dallas,debit_card,DEV_0327,0
TXN_006683,USER_0498,MERCH_048,418.34,2025-02-12 10:34:44,San Antonio,credit_card,DEV_0269,0
TXN_002546,USER_0313,MERCH_098,310.04,2025-03-13 09:24:51,New York,credit_card,DEV_0034,0
TXN_005510,USER_0290,MERCH_094,209.51,2025-03-10 02:12:59,Philadelphia,UPI,DEV_0083,0
TXN_005330,USER_0370,MERCH_076,475.97,2025-01-17 09:17:41,Los Angeles,debit_card,DEV_0039,0
TXN_009667,USER_0050,MERCH_035,379.9,2025-01-04 19:39:41,San Diego,net_banking,DEV_0192,0
TXN_004531,USER_0492,MERCH_085,372.19,2025-03-15 13:07:20,New York,credit_card,DEV_0059,0
TXN_001674,USER_0196,MERCH_036,319.84,2025-02-13 05:12:02,Philadelphia,credit_card,DEV_0062,0
TXN_007395,USER_0385,MERCH_022,152.02,2025-01-23 08:33:09,Philadelphia,net_banking,DEV_0217,0
TXN_000365,USER_0120,MERCH_007,59.1,2025-02-02 01:38:23,San Diego,credit_card,DEV_0349,0
TXN_008016,USER_0018,MERCH_003,209.5,2025-01-18 02:26:40,Chicago,net_banking,DEV_0216,0
TXN_009376,USER_0369,MERCH_082,321.71,2025-03-06 20:07:47,Houston,net_banking,DEV_0079,0
TXN_004327,USER_0029,MERCH_091,193.93,2025-01-26 15:39:51,Philadelphia,debit_card,DEV_0050,0
TXN_009983,USER_0264,MERCH_042,3591.23,2025-01-14 12:25:00,Dallas,UPI,DEV_0378,1
TXN_000147,USER_0487,MERCH_003,499.79,2025-03-07 06:31:46,Phoenix,wallet,DEV_0021,0
TXN_001668,USER_0334,MERCH_002,187.49,2025-03-25 02:57:13,Austin,credit_card,DEV_0348,0
TXN_003088,USER_0323,MERCH_045,170.67,2025-01-16 11:00:10,Los Angeles,net_banking,DEV_0348,0
TXN_008844,USER_0417,MERCH_099,208.46,2025-02-27 23:45:41,Austin,credit_card,DEV_0296,0
TXN_007650,USER_0450,MERCH_061,165.38,2025-01-29 07:34:26,San Antonio,net_banking,DEV_0074,0
TXN_000407,USER_0254,MERCH_007,486.42,2025-03-04 11:02:06,San Antonio,wallet,DEV_0164,0
TXN_009584,USER_0114,MERCH_051,332.08,2025-03-18 17:15:47,Chicago,credit_card,DEV_0355,0
TXN_007788,USER_0344,MERCH_054,247.62,2025-03-06 05:34:44,Phoenix,UPI,DEV_0229,0
TXN_003456,USER_0137,MERCH_089,343.31,2025-03-11 13:55:49,Houston,debit_card,DEV_0292,0
TXN_006186,USER_0465,MERCH_033,433.13,2025-03-04 21:25:26,New York,debit_card,DEV_0130,0
TXN_004182,USER_0484,MERCH_075,294.86,2025-03-16 10:37:41,Dallas,wallet,DEV_0042,0
TXN_003576,USER_0424,MERCH_031,13.09,2025-03-06 22:53:18,Philadelphia,debit_card,DEV_0287,0
TXN_003271,USER_0250,MERCH_037,340.35,2025-03-20 11:53:41,Dallas,wallet,DEV_0115,0
TXN_004940,USER_0218,MERCH_027,366.49,2025-01-01 01:58:37,Phoenix,credit_card,DEV_0037,0
TXN_001031,USER_0017,MERCH_035,212.8,2025-02-18 06:13:14,Houston,UPI,DEV_0232,0
TXN_008872,USER_0205,MERCH_025,268.23,2025-03-29 21:10:59,Houston,UPI,DEV_0194,0
TXN_006230,USER_0338,MERCH_074,451.49,2025-03-14 01:59:50,Austin,debit_card,DEV_0013,0
TXN_006592,USER_0198,MERCH_073,270.72,2025-02-19 14:47:44,Chicago,net_banking,DEV_0153,0
TXN_008906,USER_0120,MERCH_100,159.43,2025-03-03 13:04:57,Dallas,wallet,DEV_0127,0
TXN_009811,USER_0164,MERCH_053,3921.86,2025-02-08 03:01:46,Philadelphia,wallet,DEV_0094,1
TXN_006724,USER_0221,MERCH_068,431.4,2025-03-23 05:12:34,Los Angeles,net_banking,DEV_0303,0
TXN_008029,USER_0234,MERCH_068,220.01,2025-03-31 05:16:09,San Diego,UPI,DEV_0363,0
TXN_008052,USER_0206,MERCH_017,198.57,2025-01-22 02:22:32,Chicago,net_banking,DEV_0208,0
TXN_000855,USER_0358,MERCH_067,235.43,2025-03-08 21:58:37,New York,credit_card,DEV_0346,0
TXN_003926,USER_0483,MERCH_071,218.38,2025-01-26 01:12:51,San Antonio,debit_card,DEV_0021,0
TXN_008547,USER_0474,MERCH_097,494.15,2025-03-21 06:09:39,Austin,credit_card,DEV_0223,0
TXN_000078,USER_0216,MERCH_086,470.78,2025-03-07 18:15:54,Chicago,wallet,DEV_0292,0
TXN_007088,USER_0326,MERCH_005,281.69,2025-01-27 19:48:45,Los Angeles,debit_card,DEV_0055,0
TXN_002247,USER_0456,MERCH_077,346.33,2025-01-25 11:57:50,San Antonio,UPI,DEV_0346,0
TXN_008263,USER_0137,MERCH_087,25.47,2025-02-07 16:57:45,Houston,net_banking,DEV_0315,0
TXN_004026,USER_0396,MERCH_060,239.6,2025-01-04 13:28:01,Philadelphia,credit_card,DEV_0227,0
TXN_009949,USER_0056,MERCH_015,1926.35,2025-03-08 05:31:01,Los Angeles,UPI,DEV_0259,1
TXN_009571,USER_0063,MERCH_029,499.91,2025-03-13 15:52:24,Los Angeles,credit_card,DEV_0228,0
TXN_009295,USER_0479,MERCH_093,169.82,2025-02-28 02:03:16,New York,wallet,DEV_0376,0
TXN_000714,USER_0327,MERCH_039,446.15,2025-02-24 14:19:47,Houston,net_banking,DEV_0175,0
TXN_007451,USER_0059,MERCH_078,282.76,2025-02-12 15:08:21,Phoenix,net_banking,DEV_0369,0
TXN_000788,USER_0340,MERCH_031,425.51,2025-03-20 07:22:28,Austin,debit_card,DEV_0388,0
TXN_002279,USER_0423,MERCH_058,86.91,2025-03-26 19:02:02,Chicago,net_banking,DEV_0148,0
TXN_004095,USER_0093,MERCH_051,228.71,2025-03-10 06:05:12,Houston,credit_card,DEV_0247,0
TXN_003897,USER_0110,MERCH_076,142.24,2025-01-08 23:43:52,Chicago,credit_card,DEV_0299,0
TXN_007944,USER_0279,MERCH_075,166.61,2025-01-11 13:40:08,Phoenix,net_banking,DEV_0360,0
TXN_007177,USER_0477,MERCH_096,24.91,2025-02-11 07:49:53,San Antonio,net_banking,DEV_0049,0
TXN_009076,USER_0148,MERCH_076,214.63,2025-02-20 06:44:54,Phoenix,UPI,DEV_0359,0
TXN_009452,USER_0356,MERCH_083,102.63,2025-03-24 13:44:48,Dallas,wallet,DEV_0249,0
TXN_003631,USER_0443,MERCH_060,173.33,2025-02-08 04:52:48,Philadelphia,wallet,DEV_0362,0
TXN_008624,USER_0352,MERCH_019,332.22,2025-03-01 21:29:56,Chicago,UPI,DEV_0177,0
TXN_007297,USER_0078,MERCH_019,72.48,2025-03-07 13:12:30,Phoenix,net_banking,DEV_0021,0
TXN_006272,USER_0248,MERCH_051,186.62,2025-03-20 04:24:48,Los Angeles,UPI,DEV_0189,0
TXN_000424,USER_0376,MERCH_046,92.94,2025-03-11 22:27:07,Dallas,net_banking,DEV_0095,0
TXN_000392,USER_0024,MERCH_055,178.82,2025-01-07 04:34:16,Dallas,credit_card,DEV_0036,0
TXN_003191,USER_0496,MERCH_015,81.14,2025-01-05 16:49:06,Chicago,debit_card,DEV_0060,0
TXN_000016,USER_0453,MERCH_083,234.84,2025-01-26 17:12:55,Chicago,debit_card,DEV_0382,0
TXN_006335,USER_0010,MERCH_091,98.29,2025-03-01 20:21:56,Austin,net_banking,DEV_0049,0
TXN_004200,USER_0028,MERCH_077,488.89,2025-02-10 00:39:00,Phoenix,credit_card,DEV_0229,0
TXN_002672,USER_0257,MERCH_070,30.57,2025-01-11 01:54:25,Austin,credit_card,DEV_0131,0
TXN_002444,USER_0173,MERCH_057,448.93,2025-03-15 06:44:36,Chicago,debit_card,DEV_0166,0
TXN_006697,USER_0419,MERCH_061,362.59,2025-02-07 08:48:17,San Antonio,UPI,DEV_0247,0
TXN_006164,USER_0420,MERCH_033,414.5,2025-03-10 08:31:19,Austin,credit_card,DEV_0160,0
TXN_002601,USER_0149,MERCH_019,125.22,2025-02-17 23:38:35,Houston,net_banking,DEV_0252,0
TXN_003493,USER_0437,MERCH_017,73.99,2025-02-12 14:43:36,San Diego,UPI,DEV_0066,0
TXN_006044,USER_0341,MERCH_007,472.4,2025-03-22 06:41:08,Houston,net_banking,DEV_0347,0
TXN_001459,USER_0001,MERCH_060,480.95,2025-03-02 06:24:19,Phoenix,debit_card,DEV_0001,0
TXN_003804,USER_0301,MERCH_078,292.04,2025-03-28 06:43:30,San Antonio,net_banking,DEV_0135,0
TXN_009845,USER_0293,MERCH_043,1059.45,2025-01-13 02:39:23,New York,wallet,DEV_0397,1
TXN_007394,USER_0140,MERCH_061,84.26,2025-03-24 00:15:20,Los Angeles,net_banking,DEV_0062,0
TXN_004839,USER_0421,MERCH_016,320.65,2025-01-02 12:31:50,San Antonio,debit_card,DEV_0022,0
TXN_008111,USER_0237,MERCH_035,311.78,2025-03-22 07:58:31,Los Angeles,debit_card,DEV_0077,0
TXN_003835,USER_0237,MERCH_027,206.23,2025-03-29 22:36:47,Philadelphia,wallet,DEV_0255,0
TXN_009313,USER_0420,MERCH_049,489.74,2025-03-27 07:51:59,Chicago,net_banking,DEV_0194,0
TXN_005683,USER_0377,MERCH_070,272.37,2025-02-13 04:42:09,Chicago,wallet,DEV_0075,0
TXN_008748,USER_0309,MERCH_039,256.45,2025-01-29 22:20:12,San Antonio,net_banking,DEV_0146,0
TXN_005827,USER_0462,MERCH_005,187.23,2025-03-22 15:05:45,Chicago,UPI,DEV_0245,0
TXN_009748,USER_0207,MERCH_068,3986.51,2025-02-23 11:18:02,New York,wallet,DEV_0142,1
TXN_004724,USER_0386,MERCH_028,217.2,2025-02-13 19:44:32,Austin,net_banking,DEV_0012,0
TXN_008759,USER_0431,MERCH_037,422.77,2025-02-01 13:05:35,Houston,debit_card,DEV_0013,0
TXN_005887,USER_0137,MERCH_004,107.22,2025-03-27 04:13:20,Phoenix,UPI,DEV_0144,0
TXN_002355,USER_0252,MERCH_037,291.66,2025-03-03 14:11:53,Los Angeles,credit_card,DEV_0290,0
TXN_006036,USER_0450,MERCH_046,174.66,2025-02-25 21:12:52,Los Angeles,wallet,DEV_0114,0
TXN_004798,USER_0046,MERCH_008,37.86,2025-01-04 15:53:06,Austin,credit_card,DEV_0270,0
TXN_002442,USER_0052,MERCH_093,54.31,2025-02-09 10:12:02,Philadelphia,wallet,DEV_0255,0
TXN_008645,USER_0058,MERCH_029,32.03,2025-01-06 05:14:54,Chicago,UPI,DEV_0181,0
TXN_004592,USER_0285,MERCH_084,53.25,2025-01-09 22:24:43,Los Angeles,debit_card,DEV_0274,0
TXN_008772,USER_0395,MERCH_002,192.24,2025-02-28 20:05:06,Phoenix,debit_card,DEV_0054,0
TXN_000464,USER_0488,MERCH_094,236.19,2025-03-10 18:36:53,Houston,net_banking,DEV_0150,0
TXN_000163,USER_0251,MERCH_020,228.81,2025-02-17 00:35:50,Philadelphia,UPI,DEV_0283,0
TXN_009261,USER_0346,MERCH_011,334.09,2025-03-22 00:10:16,New York,wallet,DEV_0032,0
TXN_009433,USER_0411,MERCH_047,256.43,2025-03-26 01:24:49,San Antonio,debit_card,DEV_0025,0
TXN_008405,USER_0201,MERCH_078,437.09,2025-02-20 10:12:05,San Diego,wallet,DEV_0218,0
TXN_009777,USER_0363,MERCH_038,684.66,2025-03-23 12:11:56,Los Angeles,credit_card,DEV_0083,1
TXN_009478,USER_0030,MERCH_028,219.41,2025-02-01 20:32:45,Dallas,credit_card,DEV_0199,0
TXN_007380,USER_0001,MERCH_092,139.93,2025-02-04 06:38:15,Dallas,net_banking,DEV_0094,0
TXN_006636,USER_0126,MERCH_077,498.02,2025-03-09 22:21:50,Philadelphia,wallet,DEV_0212,0
TXN_000241,USER_0295,MERCH_055,290.97,2025-03-10 21:15:08,San Antonio,UPI,DEV_0059,0
TXN_002009,USER_0129,MERCH_015,28.33,2025-03-14 19:28:30,Los Angeles,net_banking,DEV_0391,0
TXN_006356,USER_0076,MERCH_035,96.55,2025-03-08 08:26:49,Phoenix,net_banking,DEV_0384,0
TXN_003084,USER_0302,MERCH_070,362.4,2025-02-11 14:55:05,San Antonio,credit_card,DEV_0233,0
TXN_006208,USER_0129,MERCH_028,445.83,2025-02-13 10:01:18,Philadelphia,UPI,DEV_0362,0
TXN_000900,USER_0018,MERCH_026,235.81,2025-03-16 20:33:02,Los Angeles,wallet,DEV_0341,0
TXN_005542,USER_0071,MERCH_017,494.03,2025-03-16 23:07:24,Dallas,wallet,DEV_0070,0
TXN_006007,USER_0223,MERCH_074,419.34,2025-01-25 18:03:25,San Diego,debit_card,DEV_0353,0
TXN_007638,USER_0306,MERCH_042,162.03,2025-01-31 19:46:48,New York,wallet,DEV_0181,0
TXN_006793,USER_0320,MERCH_004,34.65,2025-02-12 13:19:01,Dallas,debit_card,DEV_0160,0
TXN_008869,USER_0190,MERCH_054,186.66,2025-01-13 16:46:34,Austin,debit_card,DEV_0286,0
TXN_007758,USER_0457,MERCH_014,398.38,2025-02-07 06:55:03,Philadelphia,debit_card,DEV_0349,0
TXN_004837,USER_0497,MERCH_003,206.74,2025-03-04 10:35:48,Austin,UPI,DEV_0077,0
TXN_002293,USER_0367,MERCH_100,307.42,2025-02-21 20:42:29,New York,net_banking,DEV_0247,0
TXN_006548,USER_0012,MERCH_099,380.49,2025-01-31 03:10:52,San Diego,credit_card,DEV_0064,0
TXN_007898,USER_0020,MERCH_020,185.26,2025-03-21 23:35:56,New York,credit_card,DEV_0207,0
TXN_007977,USER_0328,MERCH_004,270.29,2025-03-12 08:54:14,Dallas,credit_card,DEV_0360,0
TXN_004481,USER_0404,MERCH_098,156.93,2025-01-27 13:12:07,San Diego,net_banking,DEV_0358,0
TXN_005302,USER_0237,MERCH_020,260.75,2025-03-18 17:24:47,San Diego,debit_card,DEV_0086,0
TXN_004605,USER_0219,MERCH_050,306.21,2025-02-19 04:39:29,Austin,wallet,DEV_0114,0
TXN_003716,USER_0003,MERCH_045,468.76,2025-03-14 14:57:23,Chicago,wallet,DEV_0173,0
TXN_009071,USER_0397,MERCH_066,305.17,2025-01-17 12:05:38,Phoenix,UPI,DEV_0119,0
TXN_006140,USER_0086,MERCH_085,382.64,2025-03-29 09:27:50,San Antonio,net_banking,DEV_0338,0
TXN_001764,USER_0448,MERCH_007,324.78,2025-01-25 04:13:51,Houston,wallet,DEV_0060,0
TXN_006598,USER_0023,MERCH_012,380.28,2025-01-06 20:51:02,Austin,wallet,DEV_0114,0
TXN_001549,USER_0244,MERCH_014,171.13,2025-02-13 20:09:12,Phoenix,credit_card,DEV_0088,0
TXN_003029,USER_0421,MERCH_007,258.63,2025-02-24 19:17:28,Austin,credit_card,DEV_0149,0
TXN_008653,USER_0167,MERCH_073,146.91,2025-01-18 07:09:11,Austin,wallet,DEV_0053,0
TXN_006298,USER_0373,MERCH_053,160.41,2025-03-24 08:30:48,New York,UPI,DEV_0238,0
TXN_006662,USER_0127,MERCH_057,277.83,2025-01-27 06:05:40,San Diego,credit_card,DEV_0150,0
TXN_006626,USER_0035,MERCH_047,452.28,2025-02-16 06:05:55,Houston,credit_card,DEV_0014,0
TXN_002044,USER_0164,MERCH_090,275.3,2025-01-11 03:13:07,New York,UPI,DEV_0211,0
TXN_000767,USER_0383,MERCH_051,400.42,2025-03-24 11:24:09,Dallas,UPI,DEV_0325,0
TXN_005693,USER_0073,MERCH_079,261.84,2025-02-28 21:37:43,San Diego,debit_card,DEV_0280,0
TXN_007870,USER_0403,MERCH_043,183.52,2025-02-17 14:02:13,New York,wallet,DEV_0088,0
TXN_007795,USER_0183,MERCH_044,368.96,2025-03-10 21:17:54,San Diego,net_banking,DEV_0386,0
TXN_001508,USER_0169,MERCH_021,61.38,2025-03-27 01:28:25,New York,net_banking,DEV_0113,0
TXN_007230,USER_0460,MERCH_088,256.4,2025-03-18 23:48:17,Dallas,net_banking,DEV_0339,0
TXN_007857,USER_0128,MERCH_044,275.82,2025-01-05 00:31:46,Phoenix,net_banking,DEV_0043,0
TXN_003302,USER_0059,MERCH_010,242.5,2025-02-11 00:27:17,New York,debit_card,DEV_0306,0
TXN_004517,USER_0409,MERCH_071,48.03,2025-02-14 06:48:27,Los Angeles,credit_card,DEV_0315,0
TXN_004219,USER_0471,MERCH_097,153.89,2025-02-06 10:49:17,Philadelphia,debit_card,DEV_0392,0
TXN_009078,USER_0265,MERCH_067,61.23,2025-02-10 07:56:21,San Diego,UPI,DEV_0146,0
TXN_009940,USER_0010,MERCH_064,798.78,2025-02-12 14:49:40,Houston,credit_card,DEV_0173,1
TXN_003292,USER_0359,MERCH_034,301.33,2025-02-25 15:44:00,Dallas,credit_card,DEV_0280,0
TXN_000819,USER_0186,MERCH_014,85.84,2025-03-05 06:16:55,Austin,UPI,DEV_0134,0
TXN_001403,USER_0471,MERCH_053,450.05,2025-03-24 18:12:49,Dallas,UPI,DEV_0016,0
TXN_001382,USER_0033,MERCH_035,447.51,2025-02-10 12:00:02,San Diego,credit_card,DEV_0254,0
TXN_002148,USER_0115,MERCH_074,487.84,2025-02-08 13:53:21,Houston,net_banking,DEV_0190,0
TXN_006928,USER_0304,MERCH_030,24.07,2025-01-31 12:35:07,San Diego,net_banking,DEV_0295,0
TXN_005671,USER_0228,MERCH_048,474.96,2025-03-07 16:26:23,New York,net_banking,DEV_0054,0
TXN_001638,USER_0317,MERCH_088,332.85,2025-02-16 03:17:41,Dallas,net_banking,DEV_0339,0
TXN_005891,USER_0410,MERCH_076,241.07,2025-01-26 22:17:05,Chicago,credit_card,DEV_0334,0
TXN_007427,USER_0402,MERCH_086,84.17,2025-01-15 08:29:51,Dallas,debit_card,DEV_0312,0
TXN_000608,USER_0151,MERCH_003,166.17,2025-01-11 04:01:37,Los Angeles,UPI,DEV_0088,0
TXN_006907,USER_0328,MERCH_088,414.69,2025-02-07 06:36:58,Chicago,UPI,DEV_0106,0
TXN_000399,USER_0236,MERCH_045,86.01,2025-01-19 07:11:28,Los Angeles,credit_card,DEV_0339,0
TXN_007247,USER_0217,MERCH_040,484.81,2025-01-04 22:01:22,San Diego,wallet,DEV_0249,0
TXN_006406,USER_0285,MERCH_062,282.84,2025-01-04 20:17:15,Philadelphia,net_banking,DEV_0272,0
TXN_000882,USER_0328,MERCH_082,271.55,2025-03-30 05:56:40,Philadelphia,net_banking,DEV_0277,0
